station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,snowdepth
PHL,1/7/2024 06:27,-75.2266,39.8734,38,36,92.42,20,15,T,29.6,,5,,OVC,,,,800,,,,#NAME?,,,,,,,28.56,
PHL,1/7/2024 06:54,-75.2266,39.8734,38,36,92.42,20,13,T,29.6,1002.2,5,20,OVC,,,,800,,,,#NAME?,,,,,,,29.26,
PHL,1/7/2024 07:39,-75.2266,39.8734,38,35,88.83,30,12,T,29.59,,8,,OVC,,,,900,,,,#NAME?,,,,,,,29.64,
PHL,1/7/2024 07:54,-75.2266,39.8734,37,35,92.39,30,11,T,29.59,1001.9,8,,OVC,,,,900,,,,#NAME?,,,,,,,28.79,
PHL,1/7/2024 08:16,-75.2266,39.8734,38,35,88.83,30,10,T,29.59,,10,,OVC,,,,900,,,,,,,,,,,30.49,
PHL,1/7/2024 08:54,-75.2266,39.8734,38,35,88.83,30,7,T,29.6,1002.2,10,,OVC,,,,800,,,,,,,,,,,32.09,
PHL,1/7/2024 09:33,-75.2266,39.8734,38,35,88.83,360,7,0.01,29.6,,5,,OVC,,,,900,,,,#NAME?,,,,,,,32.09,
PHL,1/7/2024 09:54,-75.2266,39.8734,38,36,92.42,340,6,0.01,29.6,1002.4,5,,OVC,,,,900,,,,#NAME?,,,,,,,32.76,
PHL,1/7/2024 10:08,-75.2266,39.8734,37,36,96.13,310,7,0.01,29.61,,4,,OVC,,,,600,,,,#NAME?,,,,,,,30.87,
PHL,1/7/2024 10:54,-75.2266,39.8734,37,35,92.39,330,8,0.03,29.61,1002.6,5,,BKN,OVC,,,600,1700,,,#NAME?,,,,,,,30.27,
PHL,1/7/2024 11:08,-75.2266,39.8734,37,35,92.39,330,9,T,29.61,,6,,SCT,OVC,,,700,1600,,,#NAME?,,,,,,,29.73,
PHL,1/7/2024 11:38,-75.2266,39.8734,37,34,88.78,350,7,T,29.61,,7,,FEW,BKN,OVC,,700,1600,3200,,#NAME?,,,,,,,30.87,
PHL,1/7/2024 11:50,-75.2266,39.8734,37.4,35.6,93.14,360,7,T,29.61,,8,,FEW,SCT,OVC,,700,1500,3400,,,,,,,,,31.36,
PHL,1/7/2024 11:54,-75.2266,39.8734,37,35,92.39,340,8,T,29.62,1002.9,10,,FEW,SCT,OVC,,700,1500,3500,,,,,,,,,30.27,
PHL,1/7/2024 12:02,-75.2266,39.8734,37,35,92.39,290,8,T,29.63,,10,,FEW,BKN,OVC,,700,1300,3700,,#NAME?,,,,,,,30.27,
PHL,1/7/2024 12:09,-75.2266,39.8734,37,35,92.39,290,8,T,29.63,,7,,BKN,BKN,OVC,,800,1400,3700,,#NAME?,,,,,,,30.27,
PHL,1/7/2024 12:22,-75.2266,39.8734,37,34,88.78,300,8,T,29.63,,6,,BKN,OVC,,,900,1400,,,#NAME?,,,,,,,30.27,
PHL,1/7/2024 12:46,-75.2266,39.8734,37,35,92.39,320,4,T,29.63,,4,,BKN,OVC,,,900,1500,,,#NAME?,,,,,,,33.26,
PHL,1/7/2024 12:54,-75.2266,39.8734,37,35,92.39,300,6,T,29.63,1003.5,4,,BKN,OVC,,,900,1500,,,#NAME?,,,,,,,31.55,
PHL,1/7/2024 13:29,-75.2266,39.8734,37,35,92.39,300,9,T,29.65,,2.5,,BKN,OVC,,,900,1400,,,#NAME?,,,,,,,29.73,
PHL,1/7/2024 13:49,-75.2266,39.8734,37.4,35.6,93.14,290,9,T,29.66,,3,,BKN,OVC,,,700,2000,,,#NAME?,,,,,,,30.23,
PHL,1/7/2024 13:54,-75.2266,39.8734,37,35,92.39,290,10,T,29.67,1004.6,4,,BKN,OVC,,,700,2000,,,#NAME?,,,,,,,29.24,
PHL,1/7/2024 14:14,-75.2266,39.8734,37,35,92.39,300,8,T,29.67,,2.5,,BKN,BKN,OVC,,700,1400,1900,,#NAME?,,,,,,,30.27,
PHL,1/7/2024 14:31,-75.2266,39.8734,37,35,92.39,300,7,T,29.67,,5,,BKN,OVC,,,700,1900,,,#NAME?,,,,,,,30.87,
PHL,1/7/2024 14:35,-75.2266,39.8734,37,35,92.39,290,8,T,29.67,,7,,BKN,OVC,,,700,2100,,,#NAME?,,,,,,,30.27,
PHL,1/7/2024 14:54,-75.2266,39.8734,38,35,88.83,290,8,T,29.67,1004.8,10,,BKN,OVC,,,700,2300,,,,,,,,,,31.5,
PHL,1/7/2024 15:08,-75.2266,39.8734,38,35,88.83,300,9,0,29.68,,10,,SCT,OVC,,,700,2200,,,,,,,,,,30.97,
PHL,1/7/2024 15:41,-75.2266,39.8734,39,35,85.42,280,9,0,29.68,,10,,BKN,OVC,,,1100,2100,,,,,,,,,,32.22,
PHL,1/7/2024 15:54,-75.2266,39.8734,39,35,85.42,280,12,T,29.68,1005,10,,BKN,OVC,,,1100,2200,,,#NAME?,,,,,,,30.91,
PHL,1/7/2024 16:35,-75.2266,39.8734,39,35,85.42,280,11,0.01,29.66,,10,,OVC,,,,1500,,,,,,,,,,,31.31,
PHL,1/7/2024 16:54,-75.2266,39.8734,40,35,82.15,280,11,0.01,29.65,1004.1,10,,OVC,,,,1600,,,,,,,,,,,32.58,
PHL,1/7/2024 17:44,-75.2266,39.8734,41,34,75.94,300,11,0,29.65,,10,17,BKN,,,,2100,,,,,,,,,,,33.84,
PHL,1/7/2024 17:54,-75.2266,39.8734,42,35,76.03,290,12,0,29.65,1004,10,,BKN,,,,2100,,,,,,,,,,,34.73,
PHL,1/7/2024 18:54,-75.2266,39.8734,43,33,67.54,290,15,0,29.66,1004.4,10,,BKN,,,,2600,,,,,,,,30,290,1/7/2024 18:17,35.04,
PHL,1/7/2024 19:51,-75.2266,39.8734,42.8,30.2,60.79,300,14,0,29.7,,10,,BKN,,,,3300,,,,,,,,29,300,1/7/2024 19:19,35.08,
PHL,1/7/2024 19:54,-75.2266,39.8734,42,31,64.75,290,16,0,29.7,1005.8,10,,BKN,,,,3300,,,,,,,,29,300,1/7/2024 19:19,33.45,
PHL,1/7/2024 20:54,-75.2266,39.8734,42,29,59.69,300,16,0,29.75,1007.5,10,24,OVC,,,,3600,,,,,,,,28,300,1/7/2024 20:22,33.45,
PHL,1/7/2024 21:54,-75.2266,39.8734,42,29,59.69,300,12,0,29.79,1008.8,10,20,OVC,,,,3800,,,,,,,,,,,34.73,
PHL,1/7/2024 22:54,-75.2266,39.8734,41,29,62.04,290,11,0,29.85,1010.7,10,,BKN,,,,3900,,,,,,,,,,,33.84,
PHL,1/7/2024 23:54,-75.2266,39.8734,41,30,64.63,280,8,0,29.9,1012.5,10,,SCT,BKN,,,4100,11000,,,,,,,,,,35.2,
PHL,1/8/2024 00:54,-75.2266,39.8734,40,30,67.18,290,9,0,29.93,1013.6,10,,FEW,SCT,,,4300,11000,,,,,,,,,,33.46,
PHL,1/8/2024 01:54,-75.2266,39.8734,40,29,64.5,280,7,0,29.97,1014.7,10,,BKN,,,,4500,,,,,,,,,,,34.53,
PHL,1/8/2024 02:54,-75.2266,39.8734,39,29,67.06,280,5,0,29.99,1015.4,10,,SCT,,,,4900,,,,,,,,,,,34.71,
PHL,1/8/2024 03:54,-75.2266,39.8734,40,29,64.5,290,10,0,30.02,1016.4,10,,FEW,,,,4800,,,,,,,,,,,33,
PHL,1/8/2024 04:54,-75.2266,39.8734,41,29,62.04,280,13,0,30.05,1017.7,10,19,SCT,,,,5500,,,,,,,,,,,33.1,
PHL,1/8/2024 05:54,-75.2266,39.8734,40,29,64.5,290,9,0,30.09,1018.7,10,,CLR,,,,,,,,,,,,,,,33.46,
PHL,1/8/2024 06:54,-75.2266,39.8734,37,29,72.54,240,6,0,30.12,1020.1,10,,BKN,,,,5000,,,,,,,,,,,31.55,
PHL,1/8/2024 07:54,-75.2266,39.8734,40,29,64.5,300,11,0,30.14,1020.6,10,19,FEW,,,,5500,,,,,,,,,,,32.58,
PHL,1/8/2024 08:54,-75.2266,39.8734,40,29,64.5,300,8,0,30.17,1021.5,10,,SCT,,,,5500,,,,,,,,,,,33.97,
PHL,1/8/2024 09:54,-75.2266,39.8734,38,29,69.74,310,5,0,30.21,1022.8,10,,FEW,,,,5500,,,,,,,,,,,33.52,
PHL,1/8/2024 10:54,-75.2266,39.8734,35,29,78.51,320,7,0,30.24,1023.9,10,,FEW,,,,5000,,,,,,,,,,,28.44,
PHL,1/8/2024 11:54,-75.2266,39.8734,38,29,69.74,330,4,0,30.28,1025.5,10,,FEW,,,,5000,,,,,,,,,,,34.43,
PHL,1/8/2024 12:54,-75.2266,39.8734,39,29,67.06,0,0,0,30.31,1026.4,10,,FEW,,,,5000,,,,,,,,,,,39,
PHL,1/8/2024 13:54,-75.2266,39.8734,41,30,64.63,340,4,0,30.37,1028.4,10,,FEW,,,,5000,,,,,,,,,,,37.93,
PHL,1/8/2024 14:54,-75.2266,39.8734,43,29,57.44,340,11,0,30.41,1029.8,10,18,FEW,FEW,,,3000,5000,,,,,,,,,,36.37,
PHL,1/8/2024 15:54,-75.2266,39.8734,44,27,50.93,350,14,0,30.41,1029.8,10,,SCT,,,,3600,,,,,,,,,,,36.63,
PHL,1/8/2024 16:54,-75.2266,39.8734,46,25,43.44,350,11,0,30.4,1029.3,10,17,SCT,,,,4400,,,,,,,,,,,40.16,
PHL,1/8/2024 17:54,-75.2266,39.8734,47,24,40.12,330,16,0,30.4,1029.4,10,22,SCT,,,,4400,,,,,,,,,,,39.97,
PHL,1/8/2024 18:54,-75.2266,39.8734,45,25,45.12,320,10,0,30.4,1029.2,10,,SCT,SCT,,,4400,26000,,,,,,,,,,39.27,
PHL,1/8/2024 19:54,-75.2266,39.8734,46,25,43.44,300,10,0,30.4,1029.5,10,,SCT,SCT,,,4700,24000,,,,,,,,,,40.52,
PHL,1/8/2024 20:54,-75.2266,39.8734,45,24,43.28,310,7,0,30.42,1030,10,,SCT,SCT,BKN,,4600,15000,24000,,,,,,,,,40.63,
PHL,1/8/2024 21:54,-75.2266,39.8734,43,25,48.7,310,7,0,30.45,1030.9,10,,SCT,SCT,SCT,,4400,15000,24000,,,,,,,,,38.19,
PHL,1/8/2024 22:54,-75.2266,39.8734,42,25,50.61,310,6,0,30.46,1031.3,10,,SCT,SCT,,,4400,24000,,,,,,,,,,37.57,
PHL,1/8/2024 23:54,-75.2266,39.8734,42,26,52.76,290,6,0,30.47,1031.7,10,,FEW,SCT,,,4400,24000,,,,,,,,,,37.57,
PHL,1/9/2024 00:54,-75.2266,39.8734,41,26,54.84,310,4,0,30.47,1031.6,10,,FEW,FEW,,,4400,24000,,,,,,,,,,37.93,
PHL,1/9/2024 01:54,-75.2266,39.8734,35,27,72.32,0,0,0,30.44,1030.8,10,,FEW,,,,24000,,,,,,,,,,,35,
PHL,1/9/2024 02:54,-75.2266,39.8734,34,31,88.63,0,0,0,30.42,1030.2,10,,FEW,,,,24000,,,,,,,,,,,34,
PHL,1/9/2024 03:54,-75.2266,39.8734,32,29,88.53,0,0,0,30.42,1030.1,10,,CLR,,,,,,,,,,,,,,,32,
PHL,1/9/2024 04:54,-75.2266,39.8734,32,27,81.55,0,0,0,30.43,1030.4,10,,FEW,,,,28000,,,,,,,,,,,32,
PHL,1/9/2024 05:54,-75.2266,39.8734,31,26,81.48,0,0,0,30.42,1030,10,,BKN,BKN,,,19000,27000,,,,,,,,,,31,
PHL,1/9/2024 06:54,-75.2266,39.8734,31,27,84.92,0,0,0,30.4,1029.5,10,,FEW,BKN,OVC,,19000,23000,27000,,,,,,,,,31,
PHL,1/9/2024 07:54,-75.2266,39.8734,32,27,81.55,0,0,0,30.39,1029.1,10,,SCT,SCT,OVC,,14000,18000,23000,,,,,,,,,32,
PHL,1/9/2024 08:54,-75.2266,39.8734,32,27,81.55,0,0,0,30.37,1028.4,10,,BKN,OVC,,,14000,18000,,,,,,,,,,32,
PHL,1/9/2024 09:54,-75.2266,39.8734,33,27,78.34,0,0,0,30.37,1028.4,10,,CLR,,,,,,,,,,,,,,,33,
PHL,1/9/2024 09:59,-75.2266,39.8734,32,27,81.55,0,0,0,30.37,,10,,BKN,BKN,OVC,,3800,11000,14000,,,,,,,,,32,
PHL,1/9/2024 10:54,-75.2266,39.8734,34,30,85.11,70,5,0,30.33,1026.9,10,,BKN,OVC,,,3600,16000,,,,,,,,,,28.77,
PHL,1/9/2024 11:54,-75.2266,39.8734,36,30,78.6,70,7,0,30.28,1025.5,10,,FEW,OVC,,,3000,15000,,,,,,,,,,29.65,
PHL,1/9/2024 12:54,-75.2266,39.8734,36,31,81.86,70,5,0,30.28,1025.3,10,,BKN,OVC,,,4000,14000,,,,,,,,,,31.15,
PHL,1/9/2024 13:54,-75.2266,39.8734,38,32,78.77,60,4,0,30.26,1024.6,10,,SCT,BKN,OVC,,5000,9000,12000,,,,,,,,,34.43,
PHL,1/9/2024 14:54,-75.2266,39.8734,41,34,75.94,110,11,T,30.22,1023.2,10,,FEW,BKN,OVC,,3800,5000,6500,,#NAME?,,,,,,,33.84,
PHL,1/9/2024 15:54,-75.2266,39.8734,43,37,79.19,100,14,T,30.14,1020.6,10,,FEW,BKN,OVC,,6000,7000,9500,,,,,,,,,35.34,
PHL,1/9/2024 16:39,-75.2266,39.8734,44,38,79.27,110,14,T,30.08,,10,21,FEW,BKN,OVC,,6000,7000,9500,,#NAME?,,,,,,,36.63,
PHL,1/9/2024 16:54,-75.2266,39.8734,44,39,82.44,120,15,0.01,30.08,1018.5,7,20,FEW,BKN,OVC,,5000,6000,7500,,#NAME?,,,,,,,36.34,
PHL,1/9/2024 16:59,-75.2266,39.8734,44,39,82.44,120,15,T,30.07,,6,20,BKN,OVC,,,4900,5500,,,#NAME?,,,,,,,36.34,
PHL,1/9/2024 17:20,-75.2266,39.8734,44,41,89.11,100,11,0.03,30.05,,4,,OVC,,,,5000,,,,RA BR,,,,,,,37.63,
PHL,1/9/2024 17:54,-75.2266,39.8734,44,41,89.11,90,10,0.09,30.02,1016.5,4,,FEW,SCT,OVC,,1400,2200,4800,,RA BR,,,,,,,38.02,
PHL,1/9/2024 18:12,-75.2266,39.8734,44,42,92.61,90,10,0.04,30,,5,,BKN,BKN,OVC,,1400,2500,4800,,RA BR,,,,,,,38.02,
PHL,1/9/2024 18:42,-75.2266,39.8734,45,43,92.65,80,13,0.09,29.94,,5,,BKN,BKN,OVC,,800,1200,2500,,RA BR,,,,,,,38.22,
PHL,1/9/2024 18:54,-75.2266,39.8734,45,43,92.65,90,11,0.11,29.92,1013.3,6,,BKN,BKN,OVC,,900,1300,2500,,#NAME?,,,,,,,38.89,
PHL,1/9/2024 19:54,-75.2266,39.8734,47,45,92.71,100,14,0.13,29.81,1009.5,5,,BKN,BKN,OVC,,700,1500,2500,,RA BR,,,,,,,40.5,
PHL,1/9/2024 20:28,-75.2266,39.8734,49,47,92.77,110,14,0.04,29.77,,8,24,BKN,OVC,,,900,1300,,,#NAME?,,,,,,,43.08,
PHL,1/9/2024 20:38,-75.2266,39.8734,50,47,89.37,110,17,0.04,29.77,,5,25,BKN,OVC,,,900,1200,,,#NAME?,,,,,,,50,
PHL,1/9/2024 20:50,-75.2266,39.8734,50,48.2,93.5,110,17,0.08,29.75,,4,23,BKN,BKN,OVC,,900,1300,2300,,RA BR,,,,,,,50,
PHL,1/9/2024 20:54,-75.2266,39.8734,50,48,92.8,110,15,0.09,29.74,1007,3,21,BKN,BKN,OVC,,900,1300,2500,,#NAME?,,,,,,,50,
PHL,1/9/2024 21:30,-75.2266,39.8734,51,49,92.83,120,15,0.1,29.69,,5,,SCT,BKN,OVC,,900,1300,2000,,RA BR,,,,,,,51,
PHL,1/9/2024 21:54,-75.2266,39.8734,52,50,92.86,130,21,0.19,29.63,1003.2,5,33,SCT,BKN,OVC,,900,1400,2200,,RA BR,,,,33,120,1/9/2024 21:51,52,
PHL,1/9/2024 22:20,-75.2266,39.8734,53,50,89.51,130,25,0.1,29.6,,5,36,FEW,BKN,OVC,,900,1600,2300,,RA BR,,,,36,120,1/9/2024 22:17,53,
PHL,1/9/2024 22:54,-75.2266,39.8734,54,51,89.55,140,23,0.19,29.52,999.6,5,37,FEW,BKN,OVC,,900,1500,2400,,RA BR,,,,38,140,1/9/2024 22:44,54,
PHL,1/9/2024 23:09,-75.2266,39.8734,55,52,89.59,140,24,0.06,29.48,,5,34,FEW,BKN,OVC,,900,1400,2500,,RA BR,,,,38,140,1/9/2024 22:59,55,
PHL,1/9/2024 23:54,-75.2266,39.8734,56,53,89.64,150,25,0.25,29.45,997.4,4,34,BKN,BKN,OVC,,1400,2200,3300,,RA BR,,,,40,130,1/9/2024 23:19,56,
PHL,1/10/2024 00:06,-75.2266,39.8734,56,53,89.64,150,23,0.04,29.44,,5,40,BKN,BKN,OVC,,1600,2300,3000,,#NAME?,,,,40,150,1/10/2024 00:00,56,
PHL,1/10/2024 00:54,-75.2266,39.8734,58,55,89.72,160,26,0.21,29.36,994,5,39,BKN,BKN,OVC,,1700,2500,3200,,RA BR,,,,40,150,1/10/2024 00:00,58,
PHL,1/10/2024 01:03,-75.2266,39.8734,58,55,89.72,160,22,0.05,29.34,,4,44,BKN,BKN,OVC,,1600,2300,3000,,#NAME?,,,,44,180,1/10/2024 00:56,58,
PHL,1/10/2024 01:54,-75.2266,39.8734,58,55,89.72,170,23,0.16,29.26,990.7,5,30,SCT,BKN,OVC,,1100,1600,2800,,RA BR,,,,44,180,1/10/2024 00:56,58,
PHL,1/10/2024 02:28,-75.2266,39.8734,57,55,93.01,170,15,T,29.28,,4,,FEW,BKN,OVC,,1000,1400,3000,,#NAME?,,,,32,170,1/10/2024 02:28,57,
PHL,1/10/2024 02:45,-75.2266,39.8734,57,55,93.01,170,15,0.2,29.31,,1.75,,BKN,BKN,OVC,,1700,2200,3800,,RA BR,,,,41,200,1/10/2024 02:30,57,
PHL,1/10/2024 02:54,-75.2266,39.8734,57,55,93.01,210,24,0.3,29.31,992.3,1.5,29,BKN,BKN,OVC,,1700,2200,3800,,RA BR,,,,41,200,1/10/2024 02:30,57,
PHL,1/10/2024 03:00,-75.2266,39.8734,57,55,93.01,200,22,0.01,29.29,,4,29,SCT,BKN,OVC,,1400,3800,7000,,RA BR,,,,28,200,1/10/2024 03:00,57,
PHL,1/10/2024 03:54,-75.2266,39.8734,56,55,96.43,130,13,0.29,29.16,987.5,4,,BKN,BKN,OVC,,5000,6500,8000,,RA BR,,,,28,200,1/10/2024 03:00,56,
PHL,1/10/2024 04:06,-75.2266,39.8734,56,55,96.43,120,11,0.04,29.13,,7,,SCT,OVC,,,6000,8000,,,#NAME?,,,,,,,56,
PHL,1/10/2024 04:37,-75.2266,39.8734,57,56,96.45,150,13,0.07,29.12,,10,22,SCT,BKN,OVC,,4300,6000,9000,,,,,,,,,57,
PHL,1/10/2024 04:54,-75.2266,39.8734,58,57,96.46,150,14,0.07,29.11,985.7,10,21,FEW,OVC,,,4300,6000,,,,,,,,,,58,
PHL,1/10/2024 05:54,-75.2266,39.8734,58,55,89.72,180,15,0,29.08,984.8,10,22,BKN,OVC,,,3500,6500,,,,,,,,,,58,
PHL,1/10/2024 06:54,-75.2266,39.8734,57,55,93.01,200,12,0,29.06,984.1,10,,FEW,SCT,BKN,,4500,6000,9000,,,,,,,,,57,
PHL,1/10/2024 07:23,-75.2266,39.8734,57,53,86.45,210,15,0,29.06,,10,22,SCT,BKN,BKN,,1900,2800,4500,,,,,,,,,57,
PHL,1/10/2024 07:50,-75.2266,39.8734,55.4,51.8,87.65,230,17,0,29.06,,10,,FEW,SCT,,,3100,4500,,,,,,,26,220,1/10/2024 07:36,55.4,
PHL,1/10/2024 07:54,-75.2266,39.8734,56,51,83.26,230,17,0,29.06,984.1,10,,FEW,SCT,,,3100,4500,,,,,,,26,220,1/10/2024 07:36,56,
PHL,1/10/2024 08:47,-75.2266,39.8734,54,48,80.07,230,14,0,29.07,,10,,BKN,BKN,,,2900,4000,,,,,,,,,,54,
PHL,1/10/2024 08:54,-75.2266,39.8734,54,48,80.07,230,17,0,29.07,984.5,10,26,BKN,BKN,,,2900,4000,,,,,,,26,230,1/10/2024 08:50,54,
PHL,1/10/2024 09:35,-75.2266,39.8734,53,44,71.39,270,19,0,29.11,,10,25,SCT,BKN,OVC,,3000,4500,5500,,,,,,28,230,1/10/2024 09:00,53,
PHL,1/10/2024 09:54,-75.2266,39.8734,53,41,63.61,290,13,0,29.12,986.1,10,22,SCT,BKN,OVC,,3100,3900,5500,,,,,,28,230,1/10/2024 09:00,53,
PHL,1/10/2024 10:54,-75.2266,39.8734,49,39,68.25,250,17,0,29.17,987.6,10,,SCT,OVC,,,3300,6000,,,,,,,,,,42.35,
PHL,1/10/2024 11:54,-75.2266,39.8734,48,39,70.85,250,13,0,29.2,988.7,10,,SCT,BKN,OVC,,3200,5000,8000,,,,,,,,,42.07,
PHL,1/10/2024 12:54,-75.2266,39.8734,47,36,65.38,250,13,0,29.25,990.4,10,,FEW,SCT,OVC,,1500,3500,8000,,,,,,,,,40.79,
PHL,1/10/2024 13:54,-75.2266,39.8734,48,35,60.52,250,15,0,29.29,991.9,10,,FEW,SCT,BKN,BKN,1500,5000,10000,26000,,,,,,,,41.52,
PHL,1/10/2024 14:54,-75.2266,39.8734,48,30,49.49,260,22,0,29.35,993.8,10,28,FEW,BKN,BKN,BKN,1500,5000,10000,26000,,,,,30,250,1/10/2024 14:42,40,
PHL,1/10/2024 15:54,-75.2266,39.8734,48,29,47.52,260,28,0,29.37,994.6,10,38,BKN,,,,5500,,,,,,,,38,260,1/10/2024 15:46,39,
PHL,1/10/2024 16:54,-75.2266,39.8734,49,29,45.77,250,30,0,29.38,995,10,34,BKN,,,,6000,,,,,,,,39,270,1/10/2024 16:02,40.08,
PHL,1/10/2024 17:54,-75.2266,39.8734,48,29,47.52,250,21,0,29.42,996.2,10,26,OVC,,,,5500,,,,,,,,38,250,1/10/2024 16:55,40.19,
PHL,1/10/2024 18:54,-75.2266,39.8734,48,29,47.52,260,23,0,29.45,997.2,10,28,BKN,,,,6000,,,,,,,,30,240,1/10/2024 18:33,39.82,
PHL,1/10/2024 19:54,-75.2266,39.8734,49,29,45.77,250,20,0,29.48,998.3,10,28,BKN,,,,6000,,,,,,,,34,240,1/10/2024 19:25,41.72,
PHL,1/10/2024 20:54,-75.2266,39.8734,48,27,43.77,260,21,0,29.53,999.9,10,37,BKN,,,,6500,,,,,,,,37,280,1/10/2024 20:49,40.19,
PHL,1/10/2024 21:54,-75.2266,39.8734,47,28,47.36,250,21,0,29.58,1001.5,10,30,BKN,,,,6000,,,,,,,,38,250,1/10/2024 21:09,38.86,
PHL,1/10/2024 22:54,-75.2266,39.8734,47,28,47.36,250,18,0,29.62,1002.9,10,26,BKN,,,,6000,,,,,,,,30,250,1/10/2024 22:05,39.49,
PHL,1/10/2024 23:54,-75.2266,39.8734,46,28,49.18,250,17,0,29.66,1004.2,10,28,BKN,,,,6000,,,,,,,,28,260,1/10/2024 23:49,38.42,
PHL,1/11/2024 00:54,-75.2266,39.8734,46,28,49.18,250,21,0,29.68,1005,10,24,FEW,OVC,,,4000,5500,,,,,,,,,,37.53,
PHL,1/11/2024 01:54,-75.2266,39.8734,45,28,51.08,270,14,0,29.7,1005.8,10,,OVC,,,,5000,,,,,,,,,,,37.92,
PHL,1/11/2024 02:54,-75.2266,39.8734,45,26,47.04,290,19,0,29.73,1006.7,10,28,OVC,,,,5000,,,,,,,,28,260,1/11/2024 02:49,36.63,
PHL,1/11/2024 03:54,-75.2266,39.8734,44,27,50.93,280,12,0,29.75,1007.3,10,21,OVC,,,,4700,,,,,,,,,,,37.27,
PHL,1/11/2024 04:54,-75.2266,39.8734,44,27,50.93,270,12,0,29.76,1007.7,10,,OVC,,,,4600,,,,,,,,,,,37.27,
PHL,1/11/2024 05:54,-75.2266,39.8734,44,26,48.86,280,14,0,29.78,1008.3,10,21,OVC,,,,4400,,,,,,,,,,,36.63,
PHL,1/11/2024 06:54,-75.2266,39.8734,43,27,52.91,290,9,0,29.8,1009,10,,BKN,OVC,,,4400,6000,,,,,,,,,,37.19,
PHL,1/11/2024 07:54,-75.2266,39.8734,43,27,52.91,280,7,0,29.82,1009.8,10,,OVC,,,,4300,,,,,,,,,,,38.19,
PHL,1/11/2024 08:54,-75.2266,39.8734,42,27,54.99,270,8,0,29.82,1009.9,10,,OVC,,,,4100,,,,,,,,,,,36.43,
PHL,1/11/2024 09:54,-75.2266,39.8734,41,27,57.15,260,8,0,29.83,1010.1,10,,OVC,,,,4000,,,,,,,,,,,35.2,
PHL,1/11/2024 10:54,-75.2266,39.8734,41,26,54.84,260,9,0,29.85,1010.7,10,,BKN,,,,4000,,,,,,,,,,,34.7,
PHL,1/11/2024 11:54,-75.2266,39.8734,40,26,57.01,270,5,0,29.88,1011.6,10,,BKN,,,,4300,,,,,,,,,,,35.9,
PHL,1/11/2024 12:54,-75.2266,39.8734,40,28,61.91,250,6,0,29.89,1011.9,10,,BKN,,,,4400,,,,,,,,,,,35.17,
PHL,1/11/2024 13:54,-75.2266,39.8734,42,26,52.76,230,6,0,29.9,1012.5,10,,SCT,,,,4300,,,,,,,,,,,37.57,
PHL,1/11/2024 14:54,-75.2266,39.8734,44,27,50.93,250,11,0,29.92,1013.2,10,,BKN,,,,4400,,,,,,,,,,,37.63,
PHL,1/11/2024 15:54,-75.2266,39.8734,43,26,50.77,240,12,0,29.91,1012.7,10,,BKN,,,,4400,,,,,,,,,,,36,
PHL,1/11/2024 16:54,-75.2266,39.8734,46,27,47.2,250,11,0,29.88,1011.7,10,,SCT,,,,4400,,,,,,,,,,,40.16,
PHL,1/11/2024 17:54,-75.2266,39.8734,46,26,45.29,250,10,0,29.86,1011,10,,FEW,,,,4400,,,,,,,,,,,40.52,
PHL,1/11/2024 18:54,-75.2266,39.8734,48,27,43.77,240,13,0,29.83,1010.2,10,,FEW,,,,4500,,,,,,,,,,,42.07,
PHL,1/11/2024 19:54,-75.2266,39.8734,49,27,42.16,210,12,0,29.84,1010.5,10,21,FEW,,,,4500,,,,,,,,,,,43.64,
PHL,1/11/2024 20:54,-75.2266,39.8734,48,28,45.61,220,13,0,29.86,1011.2,10,,FEW,FEW,,,4500,20000,,,,,,,,,,42.07,
PHL,1/11/2024 21:54,-75.2266,39.8734,46,29,51.24,240,9,0,29.9,1012.4,10,,FEW,FEW,,,4200,20000,,,,,,,,,,40.92,
PHL,1/11/2024 22:54,-75.2266,39.8734,45,29,53.22,230,8,0,29.92,1013.1,10,,FEW,FEW,,,4000,20000,,,,,,,,,,40.13,
PHL,1/11/2024 23:54,-75.2266,39.8734,43,30,59.83,210,4,0,29.94,1013.9,10,,FEW,,,,4000,,,,,,,,,,,40.27,
PHL,1/12/2024 00:54,-75.2266,39.8734,41,31,67.3,190,5,0,29.96,1014.4,10,,FEW,,,,4500,,,,,,,,,,,37.08,
PHL,1/12/2024 01:54,-75.2266,39.8734,41,30,64.63,220,6,0,29.97,1014.9,10,,FEW,FEW,,,3500,7500,,,,,,,,,,36.37,
PHL,1/12/2024 02:54,-75.2266,39.8734,39,30,69.85,230,8,0,30,1016,10,,FEW,,,,6500,,,,,,,,,,,32.74,
PHL,1/12/2024 03:54,-75.2266,39.8734,37,30,75.56,260,5,0,30.03,1016.9,10,,FEW,,,,6500,,,,,,,,,,,32.33,
PHL,1/12/2024 04:54,-75.2266,39.8734,37,31,78.69,270,6,0,30.06,1017.9,10,,SCT,,,,7000,,,,,,,,,,,31.55,
PHL,1/12/2024 05:54,-75.2266,39.8734,38,29,69.74,260,5,0,30.08,1018.4,10,,CLR,,,,,,,,,,,,,,,33.52,
